Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 14:09:50",84,88,1.0020,530053,35,459,7392,365,26,68,664,664,10,1002,1,1031,669,669,669,0MV96OY6
"2019-07-25 14:08:19",75,88,1.5840,768543,46,583,8251,536,33,14,1145,1145,10,1584,1,1597,951,959,951,Oy2Gmbcq
