Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 06:28:33",68,59,2.5530,1430677,49,548,9130,331,143,74,1375,1376,59,2553,11,3943,1392,1429,1392,cSWJCWIx
"2019-07-25 12:33:56",67,60,1.5310,1400100,49,370,9181,145,144,81,1063,1064,44,1531,6,2428,1081,1155,1081,qFMF7F9E
