Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 10:48:39",59,65,6.9610,3779347,136,1413,30669,423,891,99,4160,4160,184,6961,2,7793,3858,4459,3858,86LKrY1J
"2019-07-25 12:58:38",59,68,5.0550,3726311,132,793,31758,445,244,104,2772,2772,136,5055,1,5195,2522,3005,2522,pIOg70er
