Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 14:19:59",74,86,2.4550,852834,55,1262,5244,596,1,665,1896,1896,29,2455,2,4025,1642,1642,1642,Jg2tu1Rg
"2019-07-25 14:16:55",74,86,2.7110,824505,54,1910,5192,1073,1,836,2304,2304,20,2711,3,4332,2232,2232,2232,dP8NWyoA
