Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 06:19:24",39,5,11.2590,14310437,455,1120,36574,770,1,349,2890,2890,9,11259,40,30765,1564,1739,1564,G691Kr9V
"2019-07-25 13:16:04",39,15,10.6080,9615146,411,1347,36221,975,1,371,6215,6215,35,10608,38,17365,2016,2232,2016,IeWgrvr6
