Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 06:26:21",89,76,1.0250,747078,70,170,11285,48,44,78,601,601,56,1025,1,1056,625,625,625,24y1spY5
"2019-07-25 12:32:59",89,76,1.4080,813139,70,323,11237,32,174,117,1055,1056,16,1408,4,1431,938,938,938,lYtAM9zG
