Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 11:52:47",91,84,1.8720,773735,81,727,10332,42,29,656,752,752,0,1872,2,2043,819,1616,1100,50VpQgMU
"2019-07-25 13:11:57",91,81,2.6960,1070627,81,806,11301,39,108,659,881,881,0,2696,16,3414,993,2314,993,keCQ5mfx
