Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 14:11:43",59,71,3.1060,2033564,117,305,13386,115,116,74,2326,2327,7,3106,23,3775,1171,1825,1171,5r9XEqcV
"2019-07-25 14:09:30",65,77,3.0320,1092556,105,502,12983,205,216,81,2564,2565,4,3032,10,3069,674,674,674,Qb8SQLgg
