Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 11:35:19",57,61,4.0410,1153674,100,1130,27338,328,193,609,3389,3390,147,4041,6,5459,1686,2960,1686,Sh5hSJhr
"2019-07-25 13:05:21",57,60,2.6940,1162321,98,1135,27185,288,193,654,2378,2378,25,2694,4,3958,1713,2284,1713,4g3E4SHj
