Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 12:17:13",54,67,4.6840,2052365,134,1198,25443,552,168,478,3005,3006,73,4684,7,6898,2281,4385,2281,qr9uvgk5
"2019-07-25 13:21:28",62,76,8.5490,1962182,100,5521,22664,2326,300,2895,6914,7040,232,8549,4,10699,6333,7975,6333,M1Laly4R
