Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 06:14:01",54,49,5.5520,7810066,290,323,13504,189,72,62,1238,1238,121,5552,59,7658,934,1343,934,biAZwgkL
"2019-07-25 13:09:46",54,38,4.5370,11151203,288,219,13391,93,51,75,819,819,94,4537,63,16233,575,875,575,dXcpg1vL
