Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 14:44:02",52,53,5.1040,8446064,441,456,57998,97,60,299,2567,2568,999,5104,17,8080,1736,1736,1736,UgfT7lCf
"2019-07-28 10:49:16",51,59,4.4920,6285936,275,370,44878,130,61,179,1521,1522,712,4492,14,6401,900,1005,900,tZbEf4Pq
