Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 14:45:34",43,40,10.2390,3763813,293,926,23647,230,531,165,2382,2382,141,10239,3,11725,1775,2086,1775,xOlvHhz4
"2019-07-28 10:50:59",45,45,7.1410,3734460,279,541,23727,103,352,86,1592,1596,160,7141,8,7314,1386,1723,1386,8minpmYn
