Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-07-29 15:03:13",57,80,3.2600,1629892,99,854,13187,334,167,353,1747,1980,43,3260,27,4404,1443,1492,1443,y6otCPFH
"2019-07-30 13:09:16",57,80,4.3660,1536092,99,1906,13339,901,645,360,2874,3104,46,4366,34,5610,2481,2534,2481,FllTldJh
