Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-07-28 11:32:57",44,43,5.5730,2705333,315,819,45722,103,55,661,2284,2298,50,5573,84,6815,1095,2026,1200,SXsYI3L0
"2019-07-30 13:55:15",52,49,4.2250,2892560,295,608,45970,40,128,440,1890,1901,42,4225,87,7090,835,1275,911,ZQ5CMISY
