domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
organdonor.gov,59261,121877,49198,2.0566139619648673,164.01940567995814,59261
www1.eeoc.gov,59261,72679,48080,1.2264220988508463,97.1701287524679,57025
caweb.sba.gov,58143,202383,14536,3.480780145503328,252.03869769361745,59261
gt.usembassy.gov,58143,112932,49198,1.9423146380475724,79.38468947250743,59261
justthinktwice.gov,58143,86096,53671,1.480762946528387,23.961560291006656,58143
nationalguard.mil,58143,79388,51434,1.3653922226235315,100.94240063292227,58143
ni.usembassy.gov,58143,116286,38017,2.0,151.07706860671104,58143
nl.usembassy.gov,58143,137531,48080,2.3653922226235315,125.69243073112843,58143
ua.usembassy.gov,58143,158775,34662,2.730767246272122,146.51937464527114,55907
afrc.af.mil,57025,115168,27953,2.0196054362121876,57.2548180622534,54789
farmers.gov,57025,146476,31308,2.5686277948268303,163.3723279263481,55907
hepatitis.va.gov,57025,110695,52552,1.9411661551950898,68.21558965366067,55907
jbsa.mil,57025,92805,52552,1.6274441034633933,57.90188513809733,57025
meshb.nlm.nih.gov,57025,420419,52552,7.372538360368259,285.1172468215695,62616
srdata.nist.gov,57025,934761,25717,16.3921262604121,458.3326961858834,59261
drought.gov,55907,143121,45844,2.559983544100023,53.5197917970916,55907
lb.usembassy.gov,55907,119641,34662,2.140000357736956,112.81955747938541,54789
ntp.niehs.nih.gov,55907,135294,49198,2.4199831863630674,305.27882018351903,55907
search.treasury.gov,55907,91687,46962,1.6399914143130556,27.199903411021875,51434
trimewebmod.epa.gov,55907,1201996,21245,21.499919509184895,1256.8751498023503,54789
whiteman.af.mil,55907,95042,40253,1.70000178868478,83.69967982542437,55907
espanol.smokefree.gov,54789,89451,48080,1.63264523900783,36.30588256766869,54789
foia.gov,54789,83860,48080,1.5305992078701929,104.97891912610196,55907
knowva.ebenefits.va.gov,54789,63734,16772,1.1632626987168957,106.6931865885488,53671
mcrdpi.marines.mil,54789,120759,35780,2.2040738104364013,151.36636916169303,51434
museum.archives.gov,54789,101750,43607,1.8571246053039843,78.30562704192447,62616
blogs.cdc.gov,53671,74915,59261,1.3958189711389763,30.02056976765851,58143
cleveland.va.gov,53671,71561,39135,1.3333271226546926,48.81205865364908,54789
consumidor.gov,53671,178902,48080,3.3333084906187698,59.10363138380131,53671
cpsearch.fas.gsa.gov,53671,235927,38017,4.395800339103054,137.72791637942277,55907
designsystem.digital.gov,53671,295188,15654,5.499953419910193,517.6619776042928,52552
et.usembassy.gov,53671,89451,39135,1.6666542453093849,98.10327737511878,52552
hcup-us.ahrq.gov,53671,95042,32426,1.7708259581524473,96.60328669113674,51434
hpd.nlm.nih.gov,53671,306369,45844,5.708278213560396,129.66549905908218,51434
jo.usembassy.gov,53671,164366,43607,3.0624732164483612,134.9154478209834,52552
nutrition.gov,53671,93923,45844,1.7499767099550967,82.72841944439269,53671
search.uscourts.gov,53671,81624,32426,1.5208213001434667,113.66562948333365,43607
vistacampus.gov,53671,299660,38017,5.583275884555905,408.4546216765106,53671
moon.nasa.gov,52552,148712,44725,2.8298066676815345,270.3423656568732,52552
tn.usembassy.gov,52552,125231,36898,2.382992084031055,211.7887616075506,51434
visibleearth.nasa.gov,52552,79388,48080,1.5106561120414066,83.48995280864668,54789
chemm.nlm.nih.gov,51434,81624,45844,1.5869658202745265,210.30534276937433,46962
eclipse.gsfc.nasa.gov,51434,84978,50316,1.6521756036862776,100.58743243768713,50316
imls.gov,51434,92805,31308,1.8043512073725552,54.152428354784774,51434
lejeune.marines.mil,51434,82742,43607,1.6087024147451103,93.022183769491,51434
search.noaa.gov,51434,68206,15654,1.3260878018431388,262.9577516817669,40253
cu.usembassy.gov,50316,124113,42489,2.466670641545433,139.0225176882105,49198
dtops.cbp.dhs.gov,50316,604911,14536,12.022239446696876,661.5125009937196,50316
forecast-v3.weather.gov,50316,61497,32426,1.2222155974242785,9.911141585181651,50316
ie.usembassy.gov,50316,133058,43607,2.644447094363622,69.3556920263932,53671
insurekidsnow.gov,50316,69324,44725,1.377772477939423,94.08907703315049,50316
mentalhealth.va.gov,50316,88333,50316,1.7555648302726767,178.15593449399793,43607
ojp.gov,50316,83860,44725,1.6666666666666667,64.26679386278718,50316
optn.transplant.hrsa.gov,50316,146476,31308,2.911121710787821,273.71168216869387,50316
thinkculturalhealth.hhs.gov,50316,417065,40253,8.288914063121075,338.64516257254155,49198
ug.usembassy.gov,50316,89451,40253,1.7777844025757215,156.51144765084666,48080
usfk.mil,50316,84978,36898,1.6888862389697115,54.84456236584784,50316
atlanta.va.gov,49198,54789,43607,1.1136428310093907,4.159091833001342,48080
cpars.cpars.gov,49198,1253430,21245,25.477255172974512,1760.2489328834506,49198
dlmf.nist.gov,49198,119641,31308,2.4318264970120738,60.24996951095573,50316
ma.usembassy.gov,49198,118522,39135,2.409081669986585,147.0453676978739,46962
openpaymentsdata.cms.gov,49198,589258,53671,11.977275499004024,206.79533720882964,53671
ospo.noaa.gov,49198,119641,39135,2.4318264970120738,88.38631651693159,49198
veteran.mobile.va.gov,49198,375694,55907,7.636367332005366,305.7952762307411,36898
bloodcell.transplant.hrsa.gov,48080,77151,42489,1.6046381031613977,45.86031613976706,46962
eda.gov,48080,180020,25717,3.7441763727121464,474.0681364392679,49198
edsitement.neh.gov,48080,57025,39135,1.1860440931780365,41.2789309484193,48080
efile.fara.gov,48080,233690,8945,4.860440931780366,408.4404534109817,48080
natice.noaa.gov,48080,60379,8945,1.2558028286189684,77.04625623960067,48080
tools.cdc.gov,48080,63734,43607,1.3255823627287853,35.371963394342764,44725
trumanlibrary.org,48080,150948,39135,3.1395174708818634,154.8599417637271,48080
nrd.gov,46962,120759,41371,2.571419445509135,151.52284826029555,46962
sandia.gov,46962,82742,33544,1.7618925940121801,35.35690558323751,45844
swl.usace.army.mil,46962,72679,24599,1.5476129636727567,100.97553340999106,48080
www2a.cdc.gov,46962,167720,38017,3.571398151697117,62.54720838124441,49198
am.usembassy.gov,45844,158775,30190,3.463375796178344,233.5831297443504,48080
centraltexas.va.gov,45844,60379,13418,1.317053485734229,21.95100776546549,46962
fvap.gov,45844,63734,43607,1.3902364540616001,42.36545676642527,45844
hab.hrsa.gov,45844,54789,22363,1.1951182270308,50.682444812843556,39135
livertox.nlm.nih.gov,45844,177784,33544,3.878021115085944,48.926358956461044,42489
mrdata.usgs.gov,45844,108459,38017,2.3658275892156007,154.3643879242649,52552
nccd.cdc.gov,45844,226982,41371,4.951182270308001,222.90031410871651,43607
bcaws.aviationweather.gov,44725,211328,41371,4.725053102291783,1106.6355729457798,45844
bep.gov,44725,106223,29072,2.3750251537171603,87.9758300726663,44725
disa.mil,44725,122995,38017,2.7500279485746226,82.25077697037452,45844
gh.usembassy.gov,44725,81624,30190,1.825019564002236,268.4025712688653,43607
idcf.bls.gov,44725,486389,29072,10.875103409726105,1419.8385690329794,52552
nspires.nasaprs.com,44725,166602,31308,3.725030743432085,111.45106763555059,44725
research.va.gov,44725,65970,41371,1.4750139742873114,180.6267188373393,41371
response.restoration.noaa.gov,44725,68206,42489,1.5250083845723867,72.65068753493571,45844
search.dea.gov,44725,110695,19008,2.4750139742873114,252.07740637227502,41371
trade.gov,44725,90569,34662,2.025019564002236,317.32802683063164,41371
armyupress.army.mil,43607,74915,42489,1.7179581259889467,48.59006581512143,43607
careers.fema.gov,43607,156539,40253,3.589767697846676,210.25782557846216,53671
cumulis.epa.gov,43607,158775,38017,3.6410438691035845,170.46267801041117,46962
gsaxcess.gov,43607,793876,12299,18.20524227761598,511.31111977434813,43607
hn.usembassy.gov,43607,100632,35780,2.307702891737565,84.71850849634232,43607
i736.cbp.dhs.gov,43607,70443,30190,1.61540578347513,104.53915655743344,43607
ipp.gov,43607,57025,19008,1.307702891737565,146.23175178297063,43607
phc.amedd.army.mil,43607,83860,27953,1.9230857431146375,125.33416653289609,43607
se.usembassy.gov,43607,90569,32426,2.07693718898342,125.61623133900521,41371
search.medicare.gov,43607,121877,36898,2.7948953149723668,68.2312243447153,44725
uz.usembassy.gov,43607,99514,23481,2.282064806109111,163.56520742082694,41371
vote.gov,43607,79388,38017,1.820533400600821,54.436260233448756,43607
boem.gov,42489,133058,25717,3.131586998987973,82.92136788345219,42489
connect.acf.hhs.gov,42489,52552,6709,1.2368377697757067,103.18458895243475,43607
houston.va.gov,42489,63734,30190,1.5000117677516533,55.184424203911604,45844
lbjlibrary.org,42489,115168,24599,2.710536844830427,145.79001623949728,42489
nellis.af.mil,42489,106223,30190,2.5000117677516536,120.39518463602344,42489
northtexas.va.gov,42489,77151,33544,1.81578761561816,56.684412436159946,48080
ramstein.af.mil,42489,90569,30190,2.131586998987973,176.474334533644,42489
tampa.va.gov,42489,65970,39135,1.55263715314552,123.31624655793264,36898
vendorportal.ecms.va.gov,42489,99514,8945,2.342112076066747,346.92233283908774,42489
wonder.cdc.gov,42489,251581,44725,5.921085457412507,455.3174704041046,45844
atlanticarea.uscg.mil,41371,112932,40253,2.729738222426337,38.648666940610575,42489
dia.mil,41371,83860,35780,2.027023760605255,56.27028594909478,41371
gr.usembassy.gov,41371,92805,24599,2.243238016968408,188.67576321577917,40253
ngtoc.usgs.gov,41371,101750,1118,2.4594522733315607,172.2703584636581,41371
search.ada.gov,41371,51434,25717,1.2432380169684079,42.648666940610575,34662
smartpay.gsa.gov,41371,91687,31308,2.216214256363153,142.37845350607913,43607
trumanlibrary.gov,41371,134176,36898,3.243238016968408,133.2162867709265,41371
uts.nlm.nih.gov,41371,91687,13418,2.216214256363153,104.10816755698436,41371
doi.usajobs.gov,40253,74915,40253,1.8611035202345168,1.194445134524135,40253
geonames.usgs.gov,40253,103987,34662,2.5833354035724043,49.19429607731101,41371
lovell.fhcc.va.gov,40253,82742,15654,2.0555486547586517,130.22184681887063,44725
minorityhealth.hhs.gov,40253,57025,31308,1.4166645964275955,43.30544307256602,41371
swt.usace.army.mil,40253,61497,24599,1.5277619059448986,145.38846794027774,40253
403wg.afrc.af.mil,39135,109577,3354,2.799974447425578,195.4844512584643,36898
espanol.foodsafety.gov,39135,43607,20126,1.114271112814616,107.68501341510157,38017
fedramp.gov,39135,72679,23481,1.857135556407308,255.398364635237,40253
getsmartaboutdrugs.gov,39135,69324,26835,1.7714066692219241,57.971048933180015,39135
globalchange.gov,39135,69324,35780,1.7714066692219241,37.34260891784847,39135
heasarc.gsfc.nasa.gov,39135,183374,29072,4.6856777820365405,236.3984923981091,38017
helpwithmybank.gov,39135,103987,32426,2.657135556407308,97.3136578510285,38017
invasivespeciesinfo.gov,39135,48080,33544,1.228567778203654,89.54227673438099,38017
maps.ngdc.noaa.gov,39135,43607,25717,1.114271112814616,27.68552446659001,39135
maxwell.af.mil,39135,62616,38017,1.6,149.0561901111537,39135
remm.nlm.gov,39135,59261,35780,1.514271112814616,16.57133001149866,39135
statecancerprofiles.cancer.gov,39135,228100,36898,5.828542225629232,191.88447681103872,38017
bb.usembassy.gov,38017,80506,20126,2.1176315858694794,66.29344766814846,36898
beaconregistration.noaa.gov,38017,152066,29072,3.9999473919562303,281.52655391009284,38017
columbiasc.va.gov,38017,45844,35780,1.205881579293474,1.0882236894021096,39135
dodcio.defense.gov,38017,54789,35780,1.4411710550543178,62.911118710050765,38017
eac.gov,38017,67088,38017,1.7646842202172712,42.38193439776942,38017
kadena.af.mil,38017,42489,30190,1.1176315858694794,57.49940815950759,38017
oceantoday.noaa.gov,38017,55907,38017,1.4705789515216876,159.43956650971933,39135
pbm.va.gov,38017,126349,22363,3.3234868611410686,165.73361917037116,36898
tt.usembassy.gov,38017,71561,27953,1.8823421101086355,254.76210642607253,36898
usdawatercolors.nal.usda.gov,38017,154303,34662,4.058789488912855,74.2933687560828,38017
web.acpt.research.gov,38017,63734,2236,1.6764605308151617,57.117079201409894,38017
zh.usps.com,38017,68206,25717,1.794092116684641,100.38132940526607,31308
consumer.gov,36898,102868,31308,2.7879017832944877,91.36481652122066,36898
drivethru.gsa.gov,36898,162130,20126,4.394005095127107,241.8516179738739,38017
ecos.fws.gov,36898,199028,16772,5.394005095127107,363.85318987478996,42489
kw.usembassy.gov,36898,87215,25717,2.363678248143531,170.6991706867581,35780
pacom.mil,36898,61497,30190,1.6666757005799773,90.30418992899344,36898
presidentialserviceawards.gov,36898,142003,23481,3.8485283755217083,223.85137405821453,36898
ro.usembassy.gov,36898,65970,26835,1.7879017832944875,85.45566155347173,38017
search.nsf.gov,36898,68206,16772,1.8485012737817768,111.81963792075452,33544
acc.af.mil,35780,53671,34662,1.5000279485746226,18.87518166573505,35780
archive.defense.gov,35780,44725,30190,1.25,25.281498043599775,35780
arpc.afrc.af.mil,35780,105105,20126,2.9375349357182783,230.3459474566797,38017
assignment.uspto.gov,35780,51434,42489,1.4375069871436557,223.09589155953046,36898
authdev.nih.gov,35780,61497,34662,1.7187534935718278,12.437618781442147,36898
c7f.navy.mil,35780,45844,32426,1.2812744550027948,127.71998323085522,35780
certify.sba.gov,35780,239281,23481,6.687562884292901,673.2876746785914,34662
cfccharities.opm.gov,35780,264998,29072,7.406316377864729,529.880072666294,36898
enviro.epa.gov,35780,319787,43607,8.937590832867524,212.6582727780883,72679
lk.usembassy.gov,35780,58143,30190,1.6250139742873113,52.81299608719955,35780
nightsky.jpl.nasa.gov,35780,117404,36898,3.281274455002795,230.15844046953606,39135
pppl.gov,35780,120759,12299,3.375041922861934,177.0954443823365,35780
search.commerce.gov,35780,52552,13418,1.4687534935718278,56.06302403577418,34662
transtats.bts.gov,35780,192319,32426,5.375041922861934,269.3775852431526,39135
aad.archives.gov,34662,2304478,49198,66.48427672955975,448.61557325024523,55907
afcent.af.mil,34662,102868,39135,2.9677456580693553,46.58092435520166,39135
ciencia.nasa.gov,34662,45844,31308,1.3226011193814553,80.96823610870695,35780
dbcalc.usps.com,34662,99514,35780,2.870982632277422,110.194218452484,34662
eisenhowerlibrary.gov,34662,89451,27953,2.5806647048641165,54.58098205527667,34662
ginniemae.gov,34662,79388,31308,2.290346777450811,169.00100975131267,34662
idcfoes.bls.gov,34662,469617,19008,13.548468063008482,713.0042409555133,35780
lasvegas.va.gov,34662,45844,25717,1.3226011193814553,135.22661704460216,35780
mchb.hrsa.gov,34662,69324,23481,2.0,71.48430557959725,34662
ncei.noaa.gov,34662,51434,31308,1.4838728290346777,99.09736887657954,31308
niccs.us-cert.gov,34662,96160,31308,2.7742196064854885,224.93681841786395,33544
nz.usembassy.gov,34662,84978,26835,2.4516184871040334,223.45294558882927,33544
pentagontours.osd.mil,34662,78269,27953,2.258063585482661,161.1622526109284,34662
sewp.nasa.gov,34662,504279,14536,14.548468063008482,639.8102533033293,34662
sn.usembassy.gov,34662,73797,24599,2.129046217760083,114.4845652299348,35780
1940census.archives.gov,33544,235927,31308,7.033359170045314,592.601240162175,33544
29palms.marines.mil,33544,45844,23481,1.3666825661817315,33.00005962318149,32426
bja.gov,33544,89451,29072,2.666676603863582,143.3669806820892,33544
crimesolutions.gov,33544,62616,26835,1.8666825661817315,132.20027426663486,33544
firms.modaps.eosdis.nasa.gov,33544,54789,29072,1.633347245409015,72.4334903410446,35780
hiv.va.gov,33544,60379,33544,1.7999940376818506,83.76684354877176,34662
kz.usembassy.gov,33544,84978,26835,2.533329358454567,99.60019675649893,33544
lrl.usace.army.mil,33544,57025,29072,1.7000059623181494,81.03350822799905,34662
plainlanguage.gov,33544,44725,29072,1.333323396136418,14.600017886954447,33544
qa.usembassy.gov,33544,68206,24599,2.033329358454567,192.33374075840686,33544
salisbury.va.gov,33544,60379,34662,1.7999940376818506,44.20009539709039,38017
search.copyright.gov,33544,72679,20126,2.166676603863582,93.93352015263534,33544
servicerefunds.usps.com,33544,55907,25717,1.666676603863582,78.90016098259004,30190
vehicledispatch.fas.gsa.gov,33544,216918,5591,6.4666706415454325,198.16709396613405,33544
xk.usembassy.gov,33544,59261,19008,1.7666646792272835,55.000119246362985,33544
account.uspto.gov,32426,53671,27953,1.6551841115154506,138.37904767778943,26835
aceservices.cbp.dhs.gov,32426,144240,13418,4.448282242644791,93.86187010423734,32426
al.usembassy.gov,32426,76033,22363,2.3448158884845496,140.93076543514465,32426
at.usembassy.gov,32426,100632,17890,3.1034355147104176,178.86171590698822,32426
beta.bls.gov,32426,140885,26835,4.34481588848455,131.9652439400481,34662
bootcamp.navy.mil,32426,51434,21245,1.5861962622586814,125.7238944057238,32426
ci.usembassy.gov,32426,71561,17890,2.206901868870659,279.2063467587738,29072
cm.usembassy.gov,32426,96160,23481,2.9655214950965276,247.20640843767347,34662
commonfund.nih.gov,32426,55907,21245,1.7241411213223956,120.03423178930488,32426
ctep.cancer.gov,32426,59261,29072,1.8275766360328132,63.31021402578178,32426
disc.gsfc.nasa.gov,32426,55907,15654,1.7241411213223956,126.65490655646703,30190
dsfa.nmfs.noaa.gov,32426,585903,1118,18.06892617035712,859.0672300006167,32426
fairchild.af.mil,32426,44725,23481,1.379294393388022,81.24122617652502,32426
fic.nih.gov,32426,64852,26835,2.0,167.79275889718127,36898
fitness.marines.mil,32426,77151,27953,2.379294393388022,117.51699253685314,35780
georgewbush-whitehouse.archives.gov,32426,53671,29072,1.6551841115154506,124.79285141553075,30190
home.nps.gov,32426,82742,31308,2.551717757355209,137.7928205760809,32426
hu.usembassy.gov,32426,64852,32426,2.0,168.4479430086967,33544
nationalgangcenter.gov,32426,67088,30190,2.068957009806945,128.03423178930487,32426
nauticalcharts.noaa.gov,32426,57025,21245,1.7586196262258682,60.96539813729723,30190
oig.dhs.gov,32426,51434,29072,1.5861962622586814,49.34472337013508,31308
quantico.marines.mil,32426,42489,27953,1.310337383581077,24.999938321100352,34662
search.gsa.gov,32426,50316,26835,1.5517177573552088,70.72398692407327,31308
southcom.mil,32426,44725,24599,1.379294393388022,113.10321963856165,30190
submit.ncbi.nlm.nih.gov,32426,190083,14536,5.8620551409362855,584.4471103435515,31308
usatrade.census.gov,32426,380166,10063,11.724110281872571,630.6539196940727,33544
1.usa.gov,31308,38017,27953,1.2142902772454325,10.642775009582216,31308
arc.fiscal.treasury.gov,31308,45844,5591,1.4642902772454325,59.89248754311997,31308
bcrisktool.cancer.gov,31308,150948,24599,4.821387504791108,144.57049316468635,32426
ch.usembassy.gov,31308,65970,26835,2.1071291682637026,156.35613900600487,30190
eglin.af.mil,31308,144240,23481,4.607129168263703,226.49856266768876,32426
fnic.nal.usda.gov,31308,65970,29072,2.1071291682637026,77.963779225757,31308
forcecom.uscg.mil,31308,143121,17890,4.571387504791108,206.53440015331546,35780
gdex.cr.usgs.gov,31308,58143,13418,1.8571291682637026,161.9989459563051,30190
gis.cdc.gov,31308,41371,24599,1.321419445509135,47.60684170180146,26835
jble.af.mil,31308,55907,26835,1.7857097227545675,99.5707806311486,31308
kg.usembassy.gov,31308,117404,22363,3.7499680592819726,309.6766002299732,31308
mcbbutler.marines.mil,31308,92805,20126,2.964258336527405,137.24910565989524,31308
navycollege.navy.mil,31308,93923,30190,2.9999680592819726,167.3560751245688,34662
np.usembassy.gov,31308,109577,20126,3.4999680592819726,194.39162514373322,30190
pt.usembassy.gov,31308,55907,22363,1.7857097227545675,103.78503896767599,29072
reaganlibrary.gov,31308,76033,27953,2.4285486137728376,107.46358758144883,31308
smartbusinessmoments.usps.com,31308,48080,12299,1.5357097227545675,146.07049316468635,31308
1stmardiv.marines.mil,30190,48080,19008,1.5925803246107983,143.29470023186485,29072
admin.myhealth.va.gov,30190,159893,4473,5.29622391520371,425.36561775422325,33544
dpaa.mil,30190,39135,27953,1.296290162305399,28.888572374958596,30190
druginfo.nlm.nih.gov,30190,106223,29072,3.518482941371315,48.66611460748592,32426
econsumer.gov,30190,96160,27953,3.1851606492215967,97.99890692282213,30190
edgarfiling.sec.gov,30190,377930,11181,12.51838357071878,1540.056906260351,31308
eoffer.gsa.gov,30190,119641,24599,3.962934746604836,116.03574031136138,31308
error.vba.va.gov,30190,32426,24599,1.0740642596886387,52.258661808545874,31308
exchanges.state.gov,30190,58143,32426,1.9259026167605167,64.33262669758199,29072
eyes.nasa.gov,30190,45844,24599,1.5185160649221596,318.70016561775424,30190
ge.usembassy.gov,30190,109577,24599,3.629579330904273,312.03355415700565,27953
gipsa.usda.gov,30190,82742,13418,2.7407088439880756,26.888605498509442,27953
greateratlantic.fisheries.noaa.gov,30190,43607,21245,1.4444186816826763,197.47926465717126,26835
jcs.mil,30190,95042,23481,3.1481285193772774,188.59049354090757,30190
mepcom.army.mil,30190,55907,22363,1.8518383570718782,112.1098708181517,29072
nihms.nih.gov,30190,411474,3354,13.62947996025174,880.8050016561775,40253
orlando.va.gov,30190,46962,27953,1.5555481947664789,64.29559456773767,29072
portal.gdc.cancer.gov,30190,51434,23481,1.7036767141437563,116.0727724412057,32426
reporting.research.gov,30190,749151,15654,24.8145412388208,871.3976813514408,35780
search.consumerfinance.gov,30190,78269,17890,2.5925472010599537,17.110930771778733,24599
section508.gov,30190,88333,22363,2.9259026167605167,105.18400132494203,30190
spc.ncep.noaa.gov,30190,121877,7827,4.036999006293475,213.33097052003976,30190
usarj.army.mil,30190,43607,14536,1.4444186816826763,114.62835375952302,30190
ang.af.mil,29072,73797,20126,2.538421849201981,251.88053797468353,26835
digitop.nal.usda.gov,29072,30190,3354,1.0384562465602643,34.96095899834893,30190
dz.usembassy.gov,29072,73797,16772,2.538421849201981,196.30451981287837,27953
es-reg.usps.com,29072,52552,22363,1.8076499724821133,182.8816386901486,17890
hill.af.mil,29072,63734,26835,2.192281232801321,111.11358007705009,29072
indianapolis.va.gov,29072,41371,10063,1.4230531095211887,107.03673637864613,27953
jimmycarterlibrary.gov,29072,41371,21245,1.4230531095211887,121.84417996697853,29072
jwst.nasa.gov,29072,53671,26835,1.8461406164006604,172.9971794166208,30190
mbda.gov,29072,60379,23481,2.0768780957622455,108.03670198128783,29072
mm.usembassy.gov,29072,76033,16772,2.6153343423225097,324.14859658778204,24599
nano.gov,29072,35780,24599,1.230737479361585,49.07612135388002,29072
portland.va.gov,29072,45844,22363,1.5769124931205283,102.49834892680242,26835
preview.weather.gov,29072,50316,21245,1.730737479361585,82.34483351678591,30190
usap.gov,29072,70443,25717,2.423053109521189,143.80534534947716,29072
vsc.gsa.gov,29072,70443,20126,2.423053109521189,76.69107732526142,31308
annarbor.va.gov,27953,43607,24599,1.5600114477873575,97.08135083890816,29072
connect.usa.gov,27953,38017,25717,1.3600329123886523,149.96211497871428,24599
dietarysupplementdatabase.usda.nih.gov,27953,41371,29072,1.4800200336278753,96.20133796014738,30190
digital.gov,27953,52552,24599,1.880012878760777,121.36171430615676,27953
finance.ocfo.gsa.gov,27953,550123,4473,19.680284763710514,1064.8949307766609,27953
irma.nps.gov,27953,65970,24599,2.3600329123886525,198.8427717955139,19008
luke.af.mil,27953,43607,20126,1.5600114477873575,78.52108897077237,26835
rocis.gov,27953,60379,1118,2.1600186026544557,136.00189603978106,27953
sg.usembassy.gov,27953,67088,23481,2.4000286194683933,49.92068829821486,30190
stlouis.va.gov,27953,57025,21245,2.0400314814152325,94.24133366722712,30190
ve.usembassy.gov,27953,59261,17890,2.120022895574715,132.48184452473797,29072
www2.census.gov,27953,133058,24599,4.760061531857046,158.04221371588022,25717
charleston.va.gov,26835,33544,16772,1.2500093161915409,43.58375256195267,25717
data.giss.nasa.gov,26835,51434,21245,1.9166759828582076,76.4174026457984,27953
dietaryguidelines.gov,26835,43607,17890,1.6250046580957704,47.12543320290665,26835
echo.epa.gov,26835,115168,32426,4.291708589528601,229.66886528787032,34662
edwards.af.mil,26835,69324,25717,2.5833426495248744,82.87579653437675,27953
fedidcard.gov,26835,44725,22363,1.6666666666666667,53.00052170672629,26835
lomalinda.va.gov,26835,51434,22363,1.9166759828582076,90.2925284143842,24599
maps.waterdata.usgs.gov,26835,34662,15654,1.2916713247624372,56.50054033910937,23481
mymoney.gov,26835,68206,25717,2.541680640953978,32.95863610955841,26835
origin.wpc.ncep.noaa.gov,26835,71561,21245,2.6667039314328305,25.458580212409167,44725
pa.usembassy.gov,26835,89451,22363,3.333370598099497,230.83555058692008,29072
pacificarea.uscg.mil,26835,127467,21245,4.750027948574623,138.4596608906279,30190
stats.bls.gov,26835,44725,14536,1.6666666666666667,41.62541457052357,29072
af.usembassy.gov,25717,39135,20126,1.5217560368627756,71.08729634094179,27953
beale.af.mil,25717,41371,24599,1.6087024147451103,67.8264183225104,25717
cancercontrol.cancer.gov,25717,43607,17890,1.6956487926274448,117.87012482015787,25717
dol.ecpic.gov,25717,285125,1118,11.087024147451102,1551.7029202473072,25717
find.irs.gov,25717,44725,13418,1.7391219815686123,139.95718785239336,21245
gy.usembassy.gov,25717,68206,14536,2.6521756036862776,318.82758486604195,24599
housing.af.mil,25717,43607,25717,1.6956487926274448,176.65299218415834,25717
mildenhall.af.mil,25717,55907,12299,2.173931640549053,192.34871874635456,25717
misawa.af.mil,25717,45844,19008,1.7826340552941633,98.82653497686356,25717
mvr.usace.army.mil,25717,50316,22363,1.9565268110588327,59.95679900454952,24599
ncifrederick.cancer.gov,25717,33544,14536,1.3043512073725552,18.869658202745267,25717
oit.va.gov,25717,52552,22363,2.0434731889411673,140.08760741921685,24599
tinker.af.mil,25717,43607,24599,1.6956487926274448,27.565345880157096,25717
vcf.gov,25717,48080,22363,1.869580433176498,118.60924680172648,25717
westcoast.fisheries.noaa.gov,25717,87215,20126,3.3913364700392736,522.9589765524751,24599
whs.mil,25717,44725,10063,1.7391219815686123,43.174126064470975,25717
zh-tools.usps.com,25717,33544,16772,1.3043512073725552,133.08756853443248,23481
albuquerque.va.gov,24599,64852,7827,2.636367332005366,184.7271433798122,24599
amis.cdfifund.gov,24599,31308,2236,1.2727346640107322,25.95451034594902,24599
asheville.va.gov,24599,29072,21245,1.1818366600268304,6.863612341965121,24599
bg.usembassy.gov,24599,57025,17890,2.318183666002683,159.908980039839,23481
biloxi.va.gov,24599,29072,14536,1.1818366600268304,11.590918330013416,23481
dyess.af.mil,24599,35780,22363,1.4545306719785358,26.86361234196512,23481
e-cigarettes.surgeongeneral.gov,24599,36898,21245,1.4999796739704867,54.45453067197854,24599
einfo.eoir.justice.gov,24599,139767,13418,5.681816333997317,639.77234846945,25717
erdc.usace.army.mil,24599,78269,12299,3.1817960079678036,160.1362657018578,23481
fra.dot.gov,24599,86096,19008,3.4999796739704867,75.72722468393025,31308
geomac.gov,24599,45844,20126,1.8636529940241473,84.90902069189805,24599
giss.nasa.gov,24599,36898,23481,1.4999796739704867,95.81812268791414,24599
j1visawaiverstatus.state.gov,24599,59261,13418,2.409081669986585,35.59087767795439,29072
kirtland.af.mil,24599,62616,22363,2.5454693280214644,88.49993902191146,24599
lrn.usace.army.mil,24599,50316,24599,2.0454490019919507,142.86353103784705,26835
lrp.usace.army.mil,24599,53671,20126,2.18183666002683,59.99995934794097,24599
macdill.af.mil,24599,60379,19008,2.4545306719785356,110.22720435790073,24599
modis.gsfc.nasa.gov,24599,57025,19008,2.318183666002683,239.36351071181755,24599
music.af.mil,24599,67088,21245,2.727265335989268,155.99991869588195,24599
nae.usace.army.mil,24599,39135,13418,1.590918330013415,59.99995934794097,23481
railroads.dot.gov,24599,27953,17890,1.1363470059758527,102.8635716899061,16772
rhce.amedd.army.mil,24599,78269,19008,3.1817960079678036,157.40900036586854,24599
sservi.nasa.gov,24599,35780,25717,1.4545306719785358,63.77267368592219,23481
unicor.gov,24599,277298,15654,11.272734664010732,398.4088377576324,24599
wdr.doleta.gov,24599,31308,16772,1.2727346640107322,17.27273466401073,22363
zw.usembassy.gov,24599,59261,11181,2.409081669986585,135.68173502987926,24599
388fw.acc.af.mil,23481,60379,3354,2.571398151697117,253.8555001916443,23481
aetc.af.mil,23481,36898,23481,1.5713981516971167,8.19040926706699,23481
