Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-07-16 14:29:32",64,0,2.8140,16768778,62,163,14519,42,110,11,1828,1828,81,2814,15,3604,1743,1934,1743,rpFHHx0a
"2019-07-16 14:37:34",64,0,2.2450,16774587,62,329,14519,205,85,39,834,834,89,2245,19,2569,750,812,750,HBrlqqMb
