Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-18 06:19:53",70,69,1.8370,1195393,43,955,5699,512,1,442,1546,1546,17,1837,6,2768,1526,1810,1526,gssDWP8H
"2019-07-16 16:07:45",70,69,2.4170,1195786,43,1427,5699,1038,2,387,2035,2035,27,2417,8,3231,1931,2387,1931,kB8XlxEn
