Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-07-16 14:08:33",62,49,2.1470,2016076,76,994,17037,177,258,559,1683,1684,36,2147,3,2755,1302,1470,1302,tFo1jJx2
"2019-07-16 14:16:30",62,49,2.2280,2016139,76,1134,17037,324,259,551,1840,1841,52,2228,4,2874,1434,1620,1434,rzO6kP6h
