Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 04:13:12",47,48,10.4570,3147449,306,264,36781,208,34,22,1236,1237,123,10457,24,13003,858,1423,858,zFwEhr3m
"2019-07-24 14:07:18",48,54,5.5870,3196238,262,472,35596,198,170,104,1531,1545,156,5587,103,11409,951,1587,951,Zng9qg6T
