Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 01:51:45",54,36,6.9930,5334351,286,271,52667,181,76,14,3107,3108,0,6993,60,8960,1066,1368,1066,zbYt7zo9
"2019-07-24 13:52:18",54,34,4.8790,4444677,288,279,53493,193,76,10,1858,1858,18,4879,69,6291,908,1947,908,8ePrABeZ
