Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-07-20 09:04:51",45,37,11.1360,4732543,414,58,25429,0,52,6,1692,1692,82,11136,64,15228,894,894,894,s03Vsl2v
"2019-07-24 13:27:10",45,33,4.9870,4495031,448,164,25764,0,157,7,940,941,64,4987,42,9794,697,697,697,fHWBMAdR
