Date,"YSlow Grade (%)","PageSpeed Grade (%)","Onload Time (s)","Total Size (bytes)","Total Requests","TTFB (ms)","HTML Size (bytes)","Redirect duration (ms)","Connection duration (ms)","Backend duration (ms)","DOM interactive (ms)","DOM content loaded (ms)","DOM content loaded duration (ms)","Onload (ms)","Onload duration (ms)","Fully loaded (ms)","First paint (ms)","RUM Speed Index","First contentful paint (ms)","Report slug"
"2019-06-28 05:33:59",49,38,10.3490,3407870,352,309,5209,180,31,98,1547,1547,848,10349,101,11662,2460,3786,4131,vAwUPxWa
"2019-07-24 14:41:18",48,35,6.5150,3367592,396,624,5527,329,198,97,1439,1439,195,6515,47,13164,1748,2243,2281,9qD1DMOL
